Date,AAPL,ABBV,ABT,ACN,AMD,AMGN,AMZN,AVGO,BA,BLK,BRK-B,CAT,COST,CRM,CSCO,CVX,DHR,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,LLY,LOW,MA,MCD,META,MRK,MSFT,NEE,NKE,NVDA,PEP,PG,PM,QCOM,RTX,SBUX,TMO,TSLA,TXN,UNH,UNP,V,WMT,XOM
2025-05-09,197.66848754882812,180.2589874267578,131.39181518554688,306.36773681640625,102.83999633789062,257.77301025390625,193.05999755859375,206.9598388671875,194.85000610351562,904.7932739257812,513.739990234375,322.7469482421875,1003.9016723632812,274.0635986328125,58.741790771484375,132.52609252929688,188.83316040039062,152.22218322753906,555.5897827148438,353.76776123046875,196.56802368164062,244.77357482910156,21.420000076293945,150.0395965576172,249.52247619628906,68.53330993652344,729.1712036132812,219.0188751220703,566.2723388671875,306.58746337890625,590.6473388671875,73.30701446533203,435.3967590332031,68.27938079833984,56.872703552246094,116.62252044677734,125.41621398925781,154.40545654296875,163.89271545410156,141.856201171875,126.53400421142578,78.14384460449219,401.6520080566406,298.260009765625,168.4213409423828,370.20098876953125,211.33566284179688,349.9211730957031,96.10110473632812,103.7453842163086
2025-05-12,210.15048217773438,185.60035705566406,130.15914916992188,320.48712158203125,108.12000274658203,266.40228271484375,208.63999938964844,220.26014709472656,198.52999877929688,938.6848754882812,514.2999877929688,339.52752685546875,1011.9281005859375,287.3975830078125,60.609100341796875,135.52127075195312,199.8806915283203,157.91244506835938,579.337890625,367.30560302734375,202.390380859375,249.18382263183594,22.18000030517578,149.96177673339844,256.3945007324219,67.5711898803711,750.016845703125,229.38546752929688,575.8622436523438,304.86724853515625,637.4412841796875,77.61067199707031,445.84674072265625,67.67727661132812,61.04792022705078,122.97103118896484,126.60844421386719,157.57855224609375,159.1893768310547,148.6373291015625,128.3926239013672,83.3696517944336,431.0039978027344,318.3800048828125,183.09600830078125,368.3627624511719,225.55038452148438,353.2065734863281,96.13091278076172,105.53392791748047
2025-05-13,212.28399658203125,183.57901000976562,127.25992584228516,320.9249572753906,112.45999908447266,262.2234191894531,211.3699951171875,231.0355682373047,203.4199981689453,939.8116455078125,511.8800048828125,349.4294128417969,994.8792724609375,287.745849609375,60.71721267700195,136.2198486328125,195.68063354492188,158.97874450683594,591.5547485351562,364.3892822265625,201.35693359375,253.9967803955078,22.559999465942383,144.41629028320312,259.31292724609375,67.01725006103516,740.57666015625,227.40480041503906,574.1892700195312,301.7102966308594,653.9896850585938,73.9438705444336,445.72772216796875,70.02738952636719,60.862571716308594,129.89938354492188,125.29120635986328,155.45335388183594,158.2139434814453,147.87518310546875,128.54998779296875,84.54716491699219,427.3774108886719,334.07000732421875,183.99545288085938,302.8404235839844,222.99078369140625,354.0815124511719,95.26647186279297,105.82395935058594
2025-05-14,211.68582153320312,173.26734924316406,126.7767105102539,318.81549072265625,117.72000122070312,254.3018798828125,210.25,230.7373504638672,204.72000122070312,947.5325317382812,503.3999938964844,346.5748291015625,987.4203491210938,289.30810546875,60.23564147949219,135.5691375732422,186.9322052001953,164.79855346679688,599.1867065429688,363.6187438964844,200.39730834960938,253.24046325683594,21.520000457763672,142.39266967773438,261.90594482421875,67.21161651611328,710.3008422851562,225.177734375,570.8930053710938,300.54718017578125,657.309326171875,70.89463806152344,449.4988098144531,70.10507202148438,60.21873092651367,135.30810546875,123.50285339355469,154.75802612304688,158.416748046875,149.47764587402344,128.6188201904297,84.21629333496094,404.5613098144531,347.67999267578125,183.1546630859375,299.5628662109375,223.0786895751953,354.3996276855469,96.21039581298828,104.87651824951172
2025-05-15,210.80850219726562,177.4076385498047,131.50027465820312,321.6015625,114.98999786376953,263.4256591796875,205.1699981689453,231.25425720214844,206.24000549316406,963.22900390625,507.3299865722656,346.7235107421875,1006.2716674804688,289.3280334472656,63.1545524597168,136.1337127685547,190.0474090576172,163.39344787597656,603.3994140625,369.2953186035156,205.11244201660156,261.943115234375,21.549999237060547,145.5545654296875,263.7298889160156,69.59259796142578,727.9005126953125,229.06027221679688,579.7759399414062,307.3693542480469,641.8775024414062,72.17802429199219,450.5129089355469,72.39692687988281,60.87232971191406,134.79823303222656,126.43538665771484,159.05738830566406,163.35186767578125,149.11611938476562,133.27029418945312,84.91696166992188,403.4454345703125,342.82000732421875,183.63372802734375,266.8259582519531,225.53086853027344,360.20587158203125,95.73345947265625,105.94001770019531
2025-05-16,210.61907958984375,179.69261169433594,132.93014526367188,316.1090393066406,117.16999816894531,266.45794677734375,205.58999633789062,227.24826049804688,205.82000732421875,969.7251586914062,514.3099975585938,350.4602355957031,1021.56787109375,289.7160949707031,62.52555847167969,135.98062133789062,195.18301391601562,165.61572265625,606.4659423828125,371.39227294921875,206.70762634277344,262.0216979980469,21.65999984741211,147.2279510498047,263.7989196777344,69.97161102294922,753.364501953125,230.81431579589844,580.8513793945312,311.4059753417969,638.3485107421875,73.39385986328125,451.6463317871094,72.83391571044922,61.564945220947266,135.36810302734375,126.89690399169922,159.909423828125,164.60739135742188,149.0086212158203,133.23097229003906,83.85855865478516,410.54931640625,349.9800109863281,184.28875732421875,283.9044189453125,226.0877227783203,363.00958251953125,97.61136627197266,105.55950164794922
2025-05-19,208.14659118652344,181.34288024902344,133.66976928710938,317.80059814453125,114.73999786376953,269.8227844238281,206.16000366210938,229.25624084472656,205.25,973.5953979492188,512.3900146484375,349.45916748046875,1030.04248046875,286.21343994140625,62.820396423339844,134.1403045654297,195.48159790039062,165.96450805664062,599.8723754882812,370.0268249511719,208.61814880371094,263.6423645019531,21.3799991607666,148.3565216064453,261.1565856933594,69.9035873413086,751.0965576171875,231.0113983154297,583.9683227539062,313.96673583984375,638.438232421875,74.52284240722656,456.2197570800781,71.72684478759766,60.56016159057617,135.53805541992188,126.71422576904297,161.36868286132812,167.2439727783203,150.18115234375,134.9224090576172,82.91776275634766,412.4024963378906,342.0899963378906,184.13232421875,307.2267150878906,224.2119598388672,365.77349853515625,97.49214172363281,103.88131713867188
2025-05-20,206.232421875,180.5030975341797,133.32460021972656,318.5866394042969,113.51000213623047,269.0011291503906,204.07000732421875,230.29998779296875,207.6699981689453,977.5636596679688,508.739990234375,346.40631103515625,1032.51220703125,286.6413269042969,62.32899856567383,132.9586181640625,196.83517456054688,163.4133758544922,594.2097778320312,367.7542419433594,208.72943115234375,262.2082824707031,21.270000457763672,149.49478149414062,261.94537353515625,69.67035675048828,743.0396118164062,227.87777709960938,578.6903686523438,312.5690612792969,635.1185913085938,75.23690795898438,455.5238342285156,72.2609634399414,61.028411865234375,134.3483428955078,126.72384643554688,162.220703125,168.16146850585938,150.2984161376953,134.90274047851562,83.87815856933594,412.2331237792969,343.82000732421875,184.49407958984375,312.7606506347656,223.06893920898438,364.7196350097656,97.17420196533203,102.39826965332031
2025-05-21,201.47689819335938,177.52481079101562,131.2044219970703,316.1388854980469,112.05999755859375,265.41131591796875,201.1199951171875,228.36160278320312,203.2100067138672,953.1859130859375,507.0299987792969,339.4879150390625,1021.0401611328125,280.8897705078125,62.11278533935547,131.30230712890625,185.9269561767578,167.9775390625,581.4148559570312,361.69732666015625,205.7709197998047,256.2362976074219,20.690000534057617,149.0277862548828,257.3705749511719,69.82584381103516,721.0968627929688,224.0543670654297,567.1685791015625,309.2850341796875,633.5236206054688,74.28160858154297,449.9561767578125,69.4738540649414,58.511573791503906,131.76895141601562,125.13736724853516,162.01504516601562,168.66366577148438,147.8458709716797,132.7097625732422,81.32036590576172,396.8198547363281,334.6199951171875,181.27755737304688,294.6707763671875,218.4674530029297,356.22900390625,95.81295776367188,101.1396484375
2025-05-22,200.74911499023438,178.24740600585938,129.67593383789062,314.8752136230469,110.70999908447266,265.9590759277344,203.10000610351562,229.15682983398438,203.41000366210938,950.3151245117188,503.57000732421875,342.144287109375,1013.8999633789062,282.024169921875,62.27003479003906,131.04078674316406,186.5937957763672,170.27955627441406,586.0880126953125,357.10345458984375,207.40321350097656,253.78070068359375,20.549999237060547,148.47325134277344,257.00579833984375,69.13584899902344,711.3987426757812,220.48715209960938,567.76611328125,307.2031555175781,634.5902099609375,75.1114501953125,452.2329406738281,65.00669860839844,59.818763732910156,132.7987060546875,125.10852813720703,161.62330627441406,169.23345947265625,143.99607849121094,131.84437561035156,82.29056549072266,399.01177978515625,341.0400085449219,176.18397521972656,288.53387451171875,217.73472595214844,355.90087890625,95.31614685058594,100.46642303466797
2025-05-23,194.6775665283203,178.9504852294922,129.47872924804688,308.03936767578125,110.30999755859375,265.7243347167969,200.99000549316406,227.35760498046875,202.36000061035156,943.7308349609375,503.4599914550781,340.3601989746094,1004.3099365234375,271.78485107421875,62.02433395385742,132.25152587890625,183.66769409179688,167.8878631591797,586.3917846679688,353.76776123046875,205.91929626464844,254.0360870361328,20.049999237060547,148.79429626464844,257.0451965332031,69.74809265136719,709.9166870117188,217.8462371826172,561.2333984375,307.45733642578125,625.1098022460938,74.86058044433594,447.5799560546875,65.80302429199219,58.55059051513672,131.25906372070312,124.35856628417969,162.43617248535156,172.09217834472656,142.05165100097656,130.81643676757812,82.71197509765625,392.2167663574219,339.3399963378906,172.361328125,287.4640197753906,216.99224853515625,351.49652099609375,95.7235336303711,100.52495574951172
2025-05-27,199.60260009765625,181.35263061523438,131.09596252441406,313.8602600097656,114.55999755859375,273.3441162109375,206.02000427246094,234.246337890625,201.02999877929688,961.5045166015625,509.1600036621094,348.40850830078125,1013.561279296875,275.8248596191406,62.653324127197266,133.5010223388672,188.28575134277344,172.30255126953125,603.23291015625,361.2681884765625,210.02786254882812,258.55438232421875,20.549999237060547,150.37408447265625,261.56085205078125,69.75780487060547,721.3654174804688,222.51710510253906,572.15771484375,307.8287353515625,640.3223266601562,74.87022399902344,458.0292663574219,66.07493591308594,61.29180145263672,135.4680633544922,126.31038665771484,164.2969512939453,173.09657287597656,145.2272491455078,132.63511657714844,85.26976776123047,402.0704650878906,362.8900146484375,179.1462860107422,286.90960693359375,219.18063354492188,357.22320556640625,96.95559692382812,101.00304412841797
